Cust_ID,Name,Age,Gender,Location,Marital_Status,Education,Occupation,MOB,Income,Dependents,Digital_ind,Email,Phone,Address
5571,Customer 5571,53,Other,Vijayawada,Married,Bachelors Degree,Accountant,160,1393645,3,0,Customer 5571@gmail.com,+91 4237703863,
5572,Customer 5572,45,Male,Amritsar,Unmarried,Doctorate Degree,Fitness Trainer,31,985622,4,0,Customer 5572@gmail.com,+91 9504393593,
5573,Customer 5573,66,Male,Ludhiana,Unmarried,Vocational Training or Trade Certification,Social Media Manager,92,4225614,0,1,Customer 5573@gmail.com,+91 5055841669,
5574,Customer 5574,42,Female,Vijayawada,Unmarried,Bachelors Degree,Tour Guide,20,4327770,2,1,Customer 5574@gmail.com,+91 4532704292,
5575,Customer 5575,62,Male,Bhilai,Unmarried,Masters Degree,Data Analyst,114,1721749,1,0,Customer 5575@gmail.com,+91 4191754709,
5576,Customer 5576,49,Other,Madurai,Divorced,High School Diploma,Driver,103,3662786,0,0,Customer 5576@gmail.com,+91 8975392905,
5577,Customer 5577,50,Female,Rajkot,Separated,Masters Degree,Businessman,180,4497753,3,1,Customer 5577@gmail.com,+91 0689040487,
5578,Customer 5578,66,Other,Ranchi,Separated,Doctorate Degree,Accountant,10,3220930,4,0,Customer 5578@gmail.com,+91 2193029588,
5579,Customer 5579,61,Female,Visakhapatnam,Widower,Vocational Training or Trade Certification,Civil Engineer,122,4560212,2,1,Customer 5579@gmail.com,+91 1914079107,
5580,Customer 5580,50,Female,Jamshedpur,Divorced,Doctorate Degree,Consultant,153,3146218,0,1,Customer 5580@gmail.com,+91 3592659809,
5581,Customer 5581,40,Male,Surat,Separated,Vocational Training or Trade Certification,IT Consultant,197,2825661,4,0,Customer 5581@gmail.com,+91 7815612626,
5582,Customer 5582,53,Male,Dehradun,Unmarried,High School Diploma,Financial Analyst,65,94286,3,1,Customer 5582@gmail.com,+91 2212074593,
5583,Customer 5583,50,Female,Patna,Widower,High School Diploma,Security Guard,41,4675357,0,0,Customer 5583@gmail.com,+91 4373433104,
5584,Customer 5584,57,Male,Allahabad,Widower,High School Diploma,Hair Stylist,181,2747747,2,0,Customer 5584@gmail.com,+91 5739536309,
5585,Customer 5585,25,Other,Vijayawada,Unmarried,Bachelors Degree,Doctor,1,289732,2,0,Customer 5585@gmail.com,+91 5677544725,
5586,Customer 5586,40,Female,Mumbai,Divorced,Bachelors Degree,Artist,149,2916209,2,0,Customer 5586@gmail.com,+91 9978543724,
5587,Customer 5587,47,Other,Lucknow,Separated,Doctorate Degree,Farmer,26,3674496,0,0,Customer 5587@gmail.com,+91 7275824554,
5588,Customer 5588,46,Female,Pune,Separated,Bachelors Degree,Data Analyst,80,2284305,0,1,Customer 5588@gmail.com,+91 5742859132,
5589,Customer 5589,55,Female,Rajkot,Separated,Professional Degree,Writer,199,57634,0,0,Customer 5589@gmail.com,+91 3905680119,
5590,Customer 5590,59,Other,Jamshedpur,Unmarried,Bachelors Degree,Teacher,122,3651800,4,0,Customer 5590@gmail.com,+91 1898439022,
5591,Customer 5591,27,Other,Coimbatore,Divorced,Doctorate Degree,Tour Guide,143,3667578,4,0,Customer 5591@gmail.com,+91 0866033569,
5592,Customer 5592,60,Male,Chandigarh,Married,Bachelors Degree,Writer,11,3854933,0,1,Customer 5592@gmail.com,+91 9883448653,
5593,Customer 5593,35,Other,Kochi,Separated,Bachelors Degree,Businessman,124,2419100,3,1,Customer 5593@gmail.com,+91 2935907248,
5594,Customer 5594,47,Female,Vadodara,Divorced,Bachelors Degree,Real Estate Agent,146,3695687,4,1,Customer 5594@gmail.com,+91 2499473138,
5595,Customer 5595,25,Other,Ghaziabad,Married,Bachelors Degree,Housekeeper,60,3889355,0,1,Customer 5595@gmail.com,+91 8093196880,
5596,Customer 5596,54,Female,Gwalior,Widower,Vocational Training or Trade Certification,Event Planner,128,424633,3,0,Customer 5596@gmail.com,+91 9303047767,
5597,Customer 5597,61,Male,Pune,Unmarried,Vocational Training or Trade Certification,Carpenter,130,1948696,4,1,Customer 5597@gmail.com,+91 2192256201,
5598,Customer 5598,30,Female,Visakhapatnam,Married,Vocational Training or Trade Certification,Writer,43,3211526,3,0,Customer 5598@gmail.com,+91 6036459731,
5599,Customer 5599,27,Female,Delhi,Divorced,Professional Degree,Human Resources Manager,48,4864993,2,0,Customer 5599@gmail.com,+91 2944711580,
5600,Customer 5600,57,Female,Nashik,Married,High School Diploma,Civil Engineer,114,2139561,4,1,Customer 5600@gmail.com,+91 5938634476,
5601,Customer 5601,29,Female,Amritsar,Married,Masters Degree,Chef,64,1235361,2,1,Customer 5601@gmail.com,+91 6049005662,
5602,Customer 5602,29,Other,Pondicherry,Divorced,Doctorate Degree,Chef,230,87878,1,1,Customer 5602@gmail.com,+91 8521039837,
5603,Customer 5603,48,Male,Thiruvananthapuram,Unmarried,Doctorate Degree,Delivery Person,129,1719271,0,0,Customer 5603@gmail.com,+91 4791130084,
5604,Customer 5604,55,Other,Coconut Grove,Widower,Doctorate Degree,Human Resources Manager,116,4195158,1,0,Customer 5604@gmail.com,+91 1885199289,
5605,Customer 5605,26,Male,Kolkata,Unmarried,Doctorate Degree,Marketing Manager,212,1479985,0,1,Customer 5605@gmail.com,+91 3754905768,
5606,Customer 5606,34,Male,Thiruvananthapuram,Married,Bachelors Degree,Project Manager,231,2219474,2,0,Customer 5606@gmail.com,+91 6979076791,
5607,Customer 5607,29,Male,Nashik,Widower,Masters Degree,Fashion Designer,77,680234,3,0,Customer 5607@gmail.com,+91 0253779366,
5608,Customer 5608,63,Other,Jaipur,Unmarried,High School Diploma,Sports Coach,42,2961112,0,0,Customer 5608@gmail.com,+91 2999589841,
5609,Customer 5609,45,Other,Vijayawada,Unmarried,Doctorate Degree,Project Manager,227,3138219,3,1,Customer 5609@gmail.com,+91 4477040700,
5610,Customer 5610,38,Other,Jabalpur,Separated,Professional Degree,Delivery Person,57,3112876,2,0,Customer 5610@gmail.com,+91 3302268726,
5611,Customer 5611,38,Other,Bhilai,Divorced,Professional Degree,Mechanical Engineer,123,3136147,2,1,Customer 5611@gmail.com,+91 8171650546,
5612,Customer 5612,37,Female,Allahabad,Widower,High School Diploma,Sports Coach,130,756928,3,0,Customer 5612@gmail.com,+91 0678452850,
5613,Customer 5613,31,Other,Rajkot,Divorced,Bachelors Degree,Delivery Person,28,252101,4,1,Customer 5613@gmail.com,+91 0265676109,
5614,Customer 5614,50,Female,Jodhpur,Divorced,Professional Degree,Photographer,50,56661,4,1,Customer 5614@gmail.com,+91 3124304997,
5615,Customer 5615,50,Other,Shillong,Unmarried,Vocational Training or Trade Certification,Chef,10,2230874,2,0,Customer 5615@gmail.com,+91 6590893107,
5616,Customer 5616,41,Female,Jaipur,Widower,High School Diploma,Artist,47,3509765,0,0,Customer 5616@gmail.com,+91 3169869232,
5617,Customer 5617,27,Other,Pune,Separated,Masters Degree,IT Consultant,223,1806710,4,0,Customer 5617@gmail.com,+91 7803150710,
5618,Customer 5618,55,Female,Lucknow,Separated,Doctorate Degree,Chef,25,4779165,4,1,Customer 5618@gmail.com,+91 9811272803,
5619,Customer 5619,58,Female,Jodhpur,Separated,Doctorate Degree,Content Writer,39,1970627,3,0,Customer 5619@gmail.com,+91 8061965120,
5620,Customer 5620,47,Other,Vijayawada,Widower,Bachelors Degree,Software Engineer,219,4328976,1,0,Customer 5620@gmail.com,+91 5123517340,
5621,Customer 5621,43,Other,Coconut Grove,Separated,Bachelors Degree,Writer,152,3812788,3,0,Customer 5621@gmail.com,+91 0748560446,
5622,Customer 5622,59,Male,Chennai,Widower,Masters Degree,Graphic Designer,183,4709260,0,0,Customer 5622@gmail.com,+91 5133399691,
5623,Customer 5623,60,Other,Jabalpur,Widower,Doctorate Degree,Driver,26,857054,2,1,Customer 5623@gmail.com,+91 0964591775,
5624,Customer 5624,37,Other,Mumbai,Separated,Bachelors Degree,Data Analyst,210,3934287,1,1,Customer 5624@gmail.com,+91 0747184630,
5625,Customer 5625,53,Male,Coconut Grove,Widower,High School Diploma,Consultant,86,3766545,2,0,Customer 5625@gmail.com,+91 8473303461,
5626,Customer 5626,32,Male,Panaji,Unmarried,Masters Degree,Consultant,108,267025,0,1,Customer 5626@gmail.com,+91 2125586109,
5627,Customer 5627,61,Male,Jamshedpur,Widower,High School Diploma,Financial Analyst,134,3682996,4,0,Customer 5627@gmail.com,+91 2683806322,
5628,Customer 5628,52,Male,Panaji,Unmarried,Professional Degree,Banker,179,4609002,2,1,Customer 5628@gmail.com,+91 7322750372,
5629,Customer 5629,69,Male,Vijayawada,Widower,Vocational Training or Trade Certification,Banker,234,1813440,4,1,Customer 5629@gmail.com,+91 3658990592,
5630,Customer 5630,60,Female,Vadodara,Widower,Doctorate Degree,Farmer,143,4275148,1,1,Customer 5630@gmail.com,+91 0184943168,
5631,Customer 5631,54,Male,Pondicherry,Married,Masters Degree,Social Media Manager,107,3181204,0,1,Customer 5631@gmail.com,+91 0232092608,
5632,Customer 5632,25,Other,Kolkata,Widower,Professional Degree,Writer,90,3262545,2,0,Customer 5632@gmail.com,+91 1711348247,
5633,Customer 5633,34,Other,Jaipur,Widower,Masters Degree,Fashion Designer,174,403432,1,1,Customer 5633@gmail.com,+91 2044724266,
5634,Customer 5634,68,Male,Mysore,Separated,Professional Degree,Professor,195,4342959,1,1,Customer 5634@gmail.com,+91 5271282794,
5635,Customer 5635,37,Other,Mumbai,Divorced,Doctorate Degree,Professor,237,878643,3,0,Customer 5635@gmail.com,+91 0895889487,
5636,Customer 5636,29,Female,Nagpur,Married,High School Diploma,Sales Executive,174,2287387,3,0,Customer 5636@gmail.com,+91 0587390082,
5637,Customer 5637,34,Male,Chandigarh,Separated,Bachelors Degree,Insurance Agent,27,1721691,1,0,Customer 5637@gmail.com,+91 4137000992,
5638,Customer 5638,56,Other,Raipur,Divorced,Professional Degree,Artist,165,1098244,1,1,Customer 5638@gmail.com,+91 0724905462,
5639,Customer 5639,67,Male,Kochi,Married,Professional Degree,Insurance Agent,68,4797476,2,0,Customer 5639@gmail.com,+91 6321706735,
5640,Customer 5640,58,Male,Chandigarh,Divorced,Masters Degree,Artist,77,3407508,0,0,Customer 5640@gmail.com,+91 0996211283,
5641,Customer 5641,37,Male,Ghaziabad,Unmarried,Masters Degree,Human Resources Manager,117,2171226,4,0,Customer 5641@gmail.com,+91 7475390337,
5642,Customer 5642,33,Female,Patna,Married,Doctorate Degree,Software Engineer,195,520449,3,0,Customer 5642@gmail.com,+91 4326218806,
5643,Customer 5643,66,Other,Bhilai,Widower,Masters Degree,Lawyer,143,3625269,0,0,Customer 5643@gmail.com,+91 2756644114,
5644,Customer 5644,57,Other,Aurangabad,Unmarried,Doctorate Degree,Accountant,137,2767511,2,1,Customer 5644@gmail.com,+91 7983244033,
5645,Customer 5645,30,Female,Chandigarh,Unmarried,Doctorate Degree,Professor,112,1894738,3,1,Customer 5645@gmail.com,+91 2506226946,
5646,Customer 5646,42,Female,Delhi,Separated,Masters Degree,Project Manager,162,4457946,3,1,Customer 5646@gmail.com,+91 9686582373,
5647,Customer 5647,57,Male,Jodhpur,Separated,Vocational Training or Trade Certification,Data Analyst,11,3173714,2,1,Customer 5647@gmail.com,+91 6606383310,
5648,Customer 5648,52,Other,Kanpur,Married,Masters Degree,Hair Stylist,186,4908992,4,1,Customer 5648@gmail.com,+91 1474339988,
5649,Customer 5649,67,Male,Kanpur,Divorced,Vocational Training or Trade Certification,Hair Stylist,88,4469903,1,0,Customer 5649@gmail.com,+91 4503596900,
5650,Customer 5650,63,Other,Bhopal,Separated,Masters Degree,Businessman,22,2709062,4,0,Customer 5650@gmail.com,+91 6584118022,
5651,Customer 5651,55,Other,Ahmedabad,Divorced,Bachelors Degree,Financial Analyst,46,1817750,0,1,Customer 5651@gmail.com,+91 4304608531,
5652,Customer 5652,29,Female,Bhilai,Separated,Vocational Training or Trade Certification,Writer,225,3092484,0,0,Customer 5652@gmail.com,+91 1318714224,
5653,Customer 5653,53,Male,Pune,Separated,Bachelors Degree,Chef,139,2502170,3,0,Customer 5653@gmail.com,+91 3563358674,
5654,Customer 5654,25,Other,Allahabad,Separated,Masters Degree,Teacher,169,1635091,0,0,Customer 5654@gmail.com,+91 6207797049,
5655,Customer 5655,25,Female,Indore,Unmarried,Professional Degree,Real Estate Agent,81,1074465,3,0,Customer 5655@gmail.com,+91 4531092515,
5656,Customer 5656,36,Other,Chennai,Divorced,Masters Degree,Housekeeper,152,4941388,2,0,Customer 5656@gmail.com,+91 1350631179,
5657,Customer 5657,45,Other,Bhilai,Separated,Bachelors Degree,Architect,226,3216124,0,0,Customer 5657@gmail.com,+91 6680031761,
5658,Customer 5658,59,Other,Visakhapatnam,Divorced,Masters Degree,Carpenter,216,4633106,4,0,Customer 5658@gmail.com,+91 7771888541,
5659,Customer 5659,32,Male,Chandigarh,Widower,Professional Degree,Marketing Manager,238,4034094,2,0,Customer 5659@gmail.com,+91 2339541176,
5660,Customer 5660,34,Male,Noida,Divorced,Doctorate Degree,Event Planner,70,491007,4,1,Customer 5660@gmail.com,+91 1705407132,
5661,Customer 5661,34,Male,Noida,Widower,Professional Degree,Businessman,15,1284966,2,1,Customer 5661@gmail.com,+91 3953751939,
5662,Customer 5662,41,Other,Kanpur,Divorced,Doctorate Degree,Housekeeper,193,1352206,1,1,Customer 5662@gmail.com,+91 2010249419,
5663,Customer 5663,47,Female,Pune,Separated,Vocational Training or Trade Certification,Plumber,219,1581057,0,0,Customer 5663@gmail.com,+91 6682947446,
5664,Customer 5664,52,Male,Surat,Widower,Professional Degree,Stockbroker,50,3431141,1,0,Customer 5664@gmail.com,+91 2406244327,
5665,Customer 5665,25,Other,Allahabad,Widower,Vocational Training or Trade Certification,Event Planner,236,1613438,4,1,Customer 5665@gmail.com,+91 8119234176,
5666,Customer 5666,26,Female,Faridabad,Unmarried,Vocational Training or Trade Certification,Businessman,2,3225455,0,1,Customer 5666@gmail.com,+91 5593876458,
5667,Customer 5667,45,Male,Guwahati,Separated,Doctorate Degree,Banker,24,137213,0,0,Customer 5667@gmail.com,+91 1911730618,
5668,Customer 5668,56,Female,Ranchi,Separated,Vocational Training or Trade Certification,Fitness Trainer,201,2977004,1,1,Customer 5668@gmail.com,+91 5563511106,
5669,Customer 5669,25,Male,Bareilly,Married,High School Diploma,Consultant,208,877320,4,1,Customer 5669@gmail.com,+91 3147930866,
5670,Customer 5670,50,Other,Allahabad,Separated,Vocational Training or Trade Certification,Businessman,152,1821789,4,1,Customer 5670@gmail.com,+91 2128169086,
5671,Customer 5671,58,Male,Dehradun,Divorced,Bachelors Degree,Civil Engineer,17,2936896,3,1,Customer 5671@gmail.com,+91 3367539293,
5672,Customer 5672,46,Other,Pondicherry,Widower,High School Diploma,Fashion Designer,190,2033289,2,1,Customer 5672@gmail.com,+91 7655422881,
5673,Customer 5673,70,Female,Shillong,Unmarried,Bachelors Degree,Doctor,191,2920050,4,0,Customer 5673@gmail.com,+91 2764492939,
5674,Customer 5674,42,Other,Vadodara,Widower,High School Diploma,Professor,29,2473613,2,0,Customer 5674@gmail.com,+91 5727373515,
5675,Customer 5675,58,Other,Delhi,Separated,High School Diploma,Software Engineer,28,4530730,4,0,Customer 5675@gmail.com,+91 1878575247,
5676,Customer 5676,35,Other,Mumbai,Separated,Masters Degree,Carpenter,145,4467447,2,0,Customer 5676@gmail.com,+91 8613672918,
5677,Customer 5677,62,Other,Kochi,Unmarried,Masters Degree,Real Estate Agent,137,3986912,0,0,Customer 5677@gmail.com,+91 6690614170,
5678,Customer 5678,48,Male,Aurangabad,Widower,Bachelors Degree,Writer,104,4520888,4,1,Customer 5678@gmail.com,+91 0188701133,
5679,Customer 5679,62,Male,Vadodara,Divorced,Vocational Training or Trade Certification,Event Planner,86,4771047,2,1,Customer 5679@gmail.com,+91 2467357168,
5680,Customer 5680,33,Other,Vijayawada,Separated,Professional Degree,Fitness Trainer,14,1252317,3,1,Customer 5680@gmail.com,+91 5681692017,
5681,Customer 5681,63,Male,Mysore,Widower,Vocational Training or Trade Certification,Carpenter,21,3251383,1,0,Customer 5681@gmail.com,+91 6477136500,
5682,Customer 5682,26,Other,Nagpur,Widower,High School Diploma,Security Guard,64,1294624,3,0,Customer 5682@gmail.com,+91 9600317213,
5683,Customer 5683,68,Female,Coimbatore,Unmarried,Masters Degree,Plumber,53,4231736,1,1,Customer 5683@gmail.com,+91 4231556404,
5684,Customer 5684,65,Male,Amritsar,Divorced,Masters Degree,Driver,83,4853425,2,0,Customer 5684@gmail.com,+91 4334881867,
5685,Customer 5685,66,Other,Faridabad,Separated,Professional Degree,Fitness Trainer,20,3858451,3,1,Customer 5685@gmail.com,+91 3930233198,
5686,Customer 5686,38,Other,Bhopal,Unmarried,Professional Degree,Sales Executive,194,4066049,0,0,Customer 5686@gmail.com,+91 5864140432,
5687,Customer 5687,62,Female,Thiruvananthapuram,Divorced,High School Diploma,Real Estate Agent,166,507691,0,1,Customer 5687@gmail.com,+91 3233587634,
5688,Customer 5688,49,Other,Patna,Widower,Vocational Training or Trade Certification,Sports Coach,163,3662259,4,1,Customer 5688@gmail.com,+91 9005269788,
5689,Customer 5689,61,Other,Delhi,Married,Masters Degree,IT Consultant,164,1068413,0,0,Customer 5689@gmail.com,+91 0313929185,
5690,Customer 5690,54,Male,Vadodara,Unmarried,High School Diploma,Photographer,51,456978,0,0,Customer 5690@gmail.com,+91 8722770305,
5691,Customer 5691,52,Female,Faridabad,Divorced,Masters Degree,Doctor,88,3862595,4,1,Customer 5691@gmail.com,+91 5722668084,
5692,Customer 5692,50,Female,Gwalior,Widower,Vocational Training or Trade Certification,Insurance Agent,199,692622,2,0,Customer 5692@gmail.com,+91 5122904587,
5693,Customer 5693,33,Male,Gwalior,Married,Professional Degree,Architect,132,2901261,4,1,Customer 5693@gmail.com,+91 3322196492,
5694,Customer 5694,37,Male,Visakhapatnam,Widower,Masters Degree,Consultant,173,3207534,0,0,Customer 5694@gmail.com,+91 3672172803,
5695,Customer 5695,34,Male,Ludhiana,Separated,High School Diploma,Photographer,133,2438867,3,0,Customer 5695@gmail.com,+91 8552956390,
5696,Customer 5696,36,Male,Patna,Unmarried,Vocational Training or Trade Certification,Sports Coach,24,1529669,3,0,Customer 5696@gmail.com,+91 1057589895,
5697,Customer 5697,69,Female,Chennai,Separated,Masters Degree,Housekeeper,52,1891420,0,0,Customer 5697@gmail.com,+91 7635374246,
5698,Customer 5698,63,Other,Noida,Widower,Vocational Training or Trade Certification,Civil Engineer,105,2201595,1,1,Customer 5698@gmail.com,+91 7778352662,
5699,Customer 5699,36,Other,Coconut Grove,Widower,Doctorate Degree,Tour Guide,200,4698718,2,0,Customer 5699@gmail.com,+91 2493222402,
5700,Customer 5700,48,Female,Dehradun,Unmarried,Doctorate Degree,Event Planner,183,3126206,1,1,Customer 5700@gmail.com,+91 1152120238,
5701,Customer 5701,67,Female,Patna,Married,Doctorate Degree,Banker,226,4108670,0,0,Customer 5701@gmail.com,+91 3654359307,
5702,Customer 5702,51,Female,Bhopal,Married,Doctorate Degree,Banker,109,3178933,4,0,Customer 5702@gmail.com,+91 5918188499,
5703,Customer 5703,36,Female,Indore,Widower,Bachelors Degree,Social Media Manager,171,684742,3,0,Customer 5703@gmail.com,+91 7231902025,
5704,Customer 5704,44,Male,Raipur,Divorced,Professional Degree,Marketing Manager,82,1267598,1,1,Customer 5704@gmail.com,+91 0968336671,
5705,Customer 5705,62,Female,Patna,Widower,Vocational Training or Trade Certification,Investment Banker,237,2018327,1,1,Customer 5705@gmail.com,+91 1911180778,
5706,Customer 5706,25,Male,Amritsar,Divorced,Professional Degree,Accountant,33,3966903,0,1,Customer 5706@gmail.com,+91 9174039766,
5707,Customer 5707,59,Male,Ludhiana,Married,Masters Degree,IT Consultant,29,2415594,1,0,Customer 5707@gmail.com,+91 9245199672,
